18090,30,282,257,80,405,21,210,148,145,464,227,107,89,-5848,-5648,-5868,184,188,79,-7472,-6809,-5676,681,16413,63373,17408,11264,39167,346,65388,190
18091,30,281,257,79,405,21,211,148,146,465,233,105,90,-5971,-5730,-5857,184,188,79,-7472,-6809,-5676,746,16451,63388,18432,12800,37631,356,65408,191
18092,29,280,256,78,405,21,211,147,145,465,231,104,85,-5951,-5851,-5921,184,188,79,-7472,-6809,-5676,725,16479,63396,17664,11520,38911,338,65418,185
18093,29,280,256,77,406,21,211,147,145,467,231,109,85,-6000,-5799,-5837,184,188,79,-7472,-6809,-5676,741,16436,63404,17664,11520,41471,330,65435,180
18094,28,281,256,76,405,21,211,147,145,466,231,111,85,-6000,-5841,-5837,184,188,79,-7472,-6809,-5676,700,16416,63451,17408,12800,39679,335,65472,159
18095,28,280,255,73,406,23,212,147,145,465,227,109,85,-6014,-5828,-5785,184,188,79,-7472,-6809,-5676,703,16418,63399,17152,12032,41471,330,65481,147
18096,28,279,255,73,406,21,211,148,145,466,229,109,85,-5964,-5828,-5921,184,188,79,-7472,-6809,-5676,711,16387,63422,17408,11776,39679,331,65494,165
18097,27,278,252,70,406,21,212,148,145,466,229,109,85,-5964,-5766,-5921,184,188,79,-7472,-6809,-5676,714,16368,63429,18944,11264,40191,354,65499,155
18098,27,277,253,70,406,21,212,148,145,466,229,109,85,-5964,-5766,-5814,184,188,79,-7472,-6809,-5676,670,16390,63481,18432,13312,39167,364,65501,157
18099,27,276,252,69,406,21,212,147,145,466,226,113,87,-5946,-5802,-5925,184,188,79,-7472,-6809,-5676,680,16396,63462,15872,12800,40703,361,65474,157
18100,26,276,252,67,406,21,211,148,143,466,229,109,87,-5859,-5716,-5908,184,188,79,-7472,-6809,-5676,729,16367,63465,16384,12288,41215,362,65470,159
18101,26,275,251,68,406,21,212,148,142,466,227,104,87,-5972,-5758,-5906,184,188,79,-7472,-6809,-5676,734,16404,63393,17664,14080,40447,377,65457,141
18102,26,275,251,69,406,21,212,148,142,467,229,104,87,-6005,-5651,-5730,184,188,79,-7472,-6809,-5676,732,16373,63421,16640,11520,40447,363,65441,150
18103,26,274,250,69,406,21,212,148,142,467,229,104,90,-6005,-5651,-5778,184,188,79,-7472,-6809,-5676,732,16380,63464,16384,10240,38655,370,65427,151
18104,26,274,250,69,406,21,212,149,142,467,233,105,92,-5867,-5837,-5898,184,188,77,-7472,-6809,-5752,745,16356,63458,17408,11776,41215,375,65435,135
18105,26,274,251,68,407,21,212,149,142,467,231,109,85,-5860,-5594,-5869,184,188,77,-7472,-6809,-5752,684,16385,63418,17920,9728,40703,399,65424,157
18106,26,273,251,67,408,21,212,149,142,467,231,111,90,-6014,-5644,-5905,184,188,77,-7472,-6809,-5752,695,16378,63431,18432,12288,40191,416,65420,146
18107,26,273,250,66,408,21,212,149,142,467,231,111,90,-6014,-5644,-5905,184,188,77,-7472,-6809,-5752,670,16423,63429,16384,11776,42751,433,65421,148
18108,26,272,249,66,408,21,212,149,143,467,231,111,90,-6014,-5644,-5905,184,188,77,-7472,-6809,-5752,611,16401,63447,16384,11776,40191,422,65434,132
18109,26,272,249,66,409,21,212,149,143,467,231,111,90,-6014,-5644,-5905,184,188,77,-7472,-6809,-5752,685,16437,63457,17152,12544,38399,433,65431,140
18110,26,271,249,66,408,22,212,149,142,467,233,109,90,-5834,-5751,-5905,184,188,77,-7472,-6809,-5752,665,16442,63426,15360,11264,42751,437,65445,132
18111,26,271,248,66,408,21,213,149,142,467,231,107,87,-5949,-5732,-5798,184,188,77,-7472,-6809,-5752,651,16462,63439,19456,11264,39679,435,65483,129
18112,26,270,248,65,408,22,212,149,143,467,229,104,83,-5900,-5772,-5901,184,188,77,-7472,-6809,-5752,629,16400,63444,17664,12032,41983,422,65497,135
18113,26,271,247,65,408,20,212,149,142,467,231,115,90,-5873,-5859,-5802,184,188,77,-7472,-6809,-5752,622,16436,63394,16896,12800,40703,410,65509,142
18114,26,271,247,64,408,20,212,149,141,467,233,115,90,-5873,-5744,-5825,184,188,77,-7472,-6809,-5650,674,16446,63360,17664,10496,40447,403,65497,145
18115,26,271,247,64,409,20,213,149,140,467,233,115,92,-5950,-5551,-5769,184,188,77,-7472,-6809,-5650,685,16434,63366,18688,11008,41471,407,65484,133
18116,25,271,248,64,409,20,213,148,140,468,233,115,92,-5950,-5551,-5769,184,188,77,-7472,-6809,-5650,727,16425,63340,18176,11008,40959,405,65475,138
18117,27,271,248,65,410,20,213,148,140,468,233,115,92,-5950,-5551,-5769,184,188,77,-7472,-6809,-5650,715,16439,63401,16384,13824,40191,393,65458,142
18118,25,271,248,65,410,20,213,148,140,468,233,115,92,-5950,-5551,-5769,184,188,77,-7472,-6809,-5650,708,16425,63377,16128,12544,40447,409,65419,129
18119,25,271,248,65,410,20,213,148,140,468,233,115,92,-5950,-5551,-5769,184,188,77,-7472,-6809,-5650,689,16437,63444,18432,14336,40191,404,65416,134
